0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:44:36 +0900] "GET /NotFound/index.do?action=facebook&email=lusiue@gmail.com&name=Chulwoon%20Jang HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:44:37 +0900] "GET /NotFound/main.do HTTP/1.1" 200 8225
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:44:37 +0900] "GET /NotFound/css/bootstrap.min.css HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:44:37 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:44:37 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:44:37 +0900] "GET /NotFound/script/popup.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:44:37 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:44:37 +0900] "GET /NotFound/script/popup.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:44:37 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:30 +0900] "GET /NotFound/main.do?main_action=detail&num=26 HTTP/1.1" 200 5576
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:30 +0900] "GET /NotFound/css/bootstrap.min.css HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:30 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:30 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:30 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:30 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:45 +0900] "POST /NotFound/main.do HTTP/1.1" 200 5805
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:45 +0900] "GET /NotFound/css/bootstrap.min.css HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:45 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:45 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:45 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:45 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:59 +0900] "GET /NotFound/index.do?action=logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:59 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 7587
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:59 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:59 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:59 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:59 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:59 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:45:59 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:36 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 7710
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:36 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:36 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:36 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:36 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:36 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:36 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:57 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 9503
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:57 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:57 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:57 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:57 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:57 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:55:57 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:15 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8423
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:15 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:15 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:15 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:15 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:15 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:15 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:40 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8246
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:40 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:40 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:40 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:40 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:40 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:10:56:40 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:05:07 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8390
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:05:07 +0900] "GET /NotFound/resources/js/index.js HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:05:07 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:05:07 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:05:07 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:05:07 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:05:07 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:05:07 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:02 +0900] "POST /NotFound/index.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:02 +0900] "GET /NotFound/main.do HTTP/1.1" 200 8172
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:02 +0900] "GET /NotFound/css/bootstrap.min.css HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:02 +0900] "GET /NotFound/script/popup.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:02 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:02 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:02 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:02 +0900] "GET /NotFound/script/popup.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:02 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:11 +0900] "POST /NotFound/index.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:11 +0900] "GET /NotFound/main.do HTTP/1.1" 200 8172
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:11 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:11 +0900] "GET /NotFound/css/bootstrap.min.css HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:11 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:11 +0900] "GET /NotFound/script/popup.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:11 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:11 +0900] "GET /NotFound/script/popup.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:11 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:16 +0900] "GET /NotFound/index.do?action=logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:16 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8390
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:16 +0900] "GET /NotFound/resources/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:16 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:16 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:16 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:32 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8390
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:32 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:32 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:32 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:38 +0900] "POST /NotFound/index.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:38 +0900] "GET /NotFound/main.do HTTP/1.1" 200 8172
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:38 +0900] "GET /NotFound/css/bootstrap.min.css HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:38 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:38 +0900] "GET /NotFound/script/popup.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:38 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:38 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:38 +0900] "GET /NotFound/script/popup.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:38 +0900] "GET /NotFound/css/style.css HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:42 +0900] "GET /NotFound/index.do?action=logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:42 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8390
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:42 +0900] "GET /NotFound/resources/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:42 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:42 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:07:42 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:25 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8414
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:25 +0900] "GET /NotFound/resources/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:25 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:25 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:25 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:32 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8414
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:32 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:32 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:32 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:48 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8414
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:48 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:48 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:48 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:58 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8438
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:58 +0900] "GET /NotFound/resources/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:58 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:58 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:09:58 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:10:28 +0900] "GET /NotFound/resources/css/bootstrap.min.css.map HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:10:43 +0900] "GET /NotFound/resources/css/bootstrap.min.css.map HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:40 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8459
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:41 +0900] "GET /NotFound/resources/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:41 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:41 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:41 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:41 +0900] "GET /NotFound/resources/css/bootstrap.min.css.map HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:53 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8459
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:53 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:53 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:53 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:11:53 +0900] "GET /NotFound/resources/css/bootstrap.min.css.map HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:09 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8450
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:09 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:09 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:09 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:09 +0900] "GET /NotFound/resources/css/bootstrap.min.css.map HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:17 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8459
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:17 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:17 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:17 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:18 +0900] "GET /NotFound/resources/css/bootstrap.min.css.map HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:45 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8488
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:45 +0900] "GET /NotFound/resources/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:45 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:45 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:45 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:12:46 +0900] "GET /NotFound/resources/css/bootstrap.min.css.map HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:13:48 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8541
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:13:48 +0900] "GET /NotFound/resources/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:13:48 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:13:48 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:13:48 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:06 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8496
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:06 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:06 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:06 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:17 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8498
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:17 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:17 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:17 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:32 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8476
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:32 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:32 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:32 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:41 +0900] "GET /NotFound/view/index.jsp HTTP/1.1" 200 8492
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:41 +0900] "GET /NotFound/view/img/ipad.png HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:41 +0900] "GET /NotFound/view/img/dog.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:14:41 +0900] "GET /NotFound/view/img/phones.png HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:15:27 +0900] "POST /NotFound/index.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:15:27 +0900] "GET /NotFound/main.do HTTP/1.1" 200 8172
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:15:28 +0900] "GET /NotFound/css/bootstrap.min.css HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:15:28 +0900] "GET /NotFound/script/popup.js HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [30/Aug/2016:11:15:28 +0900] "GET /NotFound/script/board.js HTTP/1.1" 404 1042
